,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text,text_original
1853,623497377,False,finalized,3,12/12/14 15:04,3,0.6203,Fri Dec 05 04:16:49 +0000 2014,5.41e+17,#AAPL OR @Apple,,['wrong'],@mixbreed_lexie @apple wrong @
1854,623497378,False,finalized,6,12/12/14 1:28,3,0.6755,Fri Dec 05 04:17:11 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1855,623497379,False,finalized,3,12/12/14 22:00,5,0.674,Fri Dec 05 04:22:40 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['chang', 'game']",@Apple just changed the game #AppleLive
1856,623497380,False,finalized,3,12/12/14 3:17,1,0.6942,Fri Dec 05 04:24:32 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['get', 'togeth']",@Apple get it together
1857,623497381,False,finalized,3,12/12/14 1:46,3,0.6774,Fri Dec 05 04:31:02 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1858,623497382,False,finalized,3,12/12/14 1:50,3,0.681,Fri Dec 05 04:32:25 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1859,623497383,False,finalized,6,12/12/14 14:46,3,0.6796,Fri Dec 05 04:33:46 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['realli', 'need', 'emoji']",They really need a #fingerscrossed emoji. @Apple
1860,623497384,False,finalized,3,12/12/14 19:36,1,1.0,Fri Dec 05 04:42:25 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['support', 'receiv', 'ipad', 'tonight', 'ridicul', 'go', 'circl', 'solut', 'smh']",@apple and @VerizonSupport the support I received for my iPad tonight was ridiculous going in circles with no solution smh
1861,623497385,False,finalized,6,12/12/14 19:55,3,0.5007,Fri Dec 05 04:43:19 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['want', 'delet', 'email', 'without', 'turn']",RT @MonnGonn: I just want to delete all my emails without turning 40 @apple
1862,623497386,False,finalized,3,12/12/14 12:17,3,0.7016,Fri Dec 05 04:51:45 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1863,623497387,False,finalized,4,12/12/14 20:07,3,0.73,Fri Dec 05 04:53:11 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['get', 'want', 'one']",@OneRepublic if you'll get it from  @Apple I want one too!
1864,623497388,False,finalized,3,12/12/14 14:08,1,1.0,Fri Dec 05 04:56:46 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['ipad', 'updat', 'io', 'absolut', 'disast', 'noth', 'work', 'right', 'anymor', 'safari', 'crash', 'constantli']",.@apple The iPad update to iOS 8 is an absolute disaster. Nothing works right anymore. Safari crashes constantly. #iFail
1865,623497389,False,finalized,3,12/12/14 4:03,1,1.0,Fri Dec 05 04:59:59 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['delet', 'music', 'custom', 'ipod']",@Apple deleted music from customers' iPods http://t.co/FzmaFUzrnl
1866,623497390,False,finalized,3,12/12/14 19:41,3,0.6467,Fri Dec 05 05:02:37 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['yh', 'news', 'appl', 'ipod', 'judg', 'ask', 'lack', 'plaintiff', 'doom', 'trial', 'appl', 'inc', 'aapl', 'said', 'discov', 'th']",@Apple YH News Apple IPod Judge Asks If Lack of Plaintiff Dooms Trial: Apple Inc. (AAPL) said it discovered th...  http://t.co/hNuWafq0sI
1867,623497391,False,finalized,3,12/12/14 19:59,3,1.0,Fri Dec 05 05:04:41 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['get', 'new', 'iphon', 'free', 'appl', 'share']","Can't get a new iPhone 6? How about these free Apple shares....
http://t.co/UPgQSDVrxP  #investing  #stocks #aapl http://t.co/EQYG01tPna"
1868,623497392,False,finalized,3,12/11/14 21:06,not_relevant,1.0,Fri Dec 05 05:05:14 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['gonna', 'go', 'limb', 'decad']",Gonna go out on a limb. #Twtr will be this decade's #AAPL.
1869,623497393,False,finalized,3,12/12/14 21:25,3,0.6661,Fri Dec 05 05:21:36 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['market', 'muse', 'day', 'technolog', 'advanc', 'base', 'solut', 'win', 'master']",My Marketing Muse of the Day: The most technologically advanced #technology-based solutions that WIN are all masters of #simplicity @Apple
1870,623497394,False,finalized,3,12/12/14 22:01,1,1.0,Fri Dec 05 05:28:25 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['hey', 'phone', 'die', 'charger', 'ur', 'stuff', 'suck']","hey @apple why is my phone dying when it's on the charger 
ur stuff sucks"
1871,623497395,False,finalized,3,12/11/14 20:32,3,0.6613,Fri Dec 05 05:29:53 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['use', 'tablet', 'hard', 'wierd', 'use', 'use', 'ipod', 'alway', 'make', 'type', 'mistak']",Using  a @samsung tablet is hard and wierd. I am use to using  an @apple iPod. I am always  making  typing mistakes.
1872,623497396,False,finalized,3,12/12/14 21:30,3,1.0,Fri Dec 05 05:36:27 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['hey', 'build']","Hey @Apple, #iphone7, build this in! ~ @DJKevinHayes http://t.co/JtXgsCmyhw"
1873,623497397,False,finalized,6,12/11/14 22:16,1,0.5061,Fri Dec 05 05:42:56 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1874,623497398,False,finalized,3,12/12/14 19:41,1,1.0,Fri Dec 05 05:58:01 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['even', 'handl', 'lol', 'siri', 'know', 'noth', 'want', 'tell', 'mac', 'peep']",@apple doesn't even own that handle? LOL SIRI knows NOTHING is what I wanted to tell you Mac peeps
1875,623497399,False,finalized,3,12/12/14 6:47,1,0.7044,Fri Dec 05 05:59:09 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1876,623497400,False,finalized,3,12/12/14 16:17,1,1.0,Fri Dec 05 05:59:19 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['eras', 'save', 'pass', 'word', 'everi', 'day', 'get', 'annoy']",@apple #YosemiteProblems Erases my saved pass words every day. This is getting annoying.
1877,623497401,False,finalized,3,12/12/14 0:00,1,1.0,Fri Dec 05 06:02:22 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['open', 'till', 'help', 'even', 'contact', 'anyon', 'shoot', 'suck', 'multipl', 'dig', 'whack']",And they ain't open till 8 to help me so I can't even contact anyone for the shoot now @apple u can suck multiple digs. Whack
1878,623497402,False,finalized,3,12/12/14 2:00,3,1.0,Fri Dec 05 06:03:27 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['sell', 'headphon']",@LupeFiasco Did he sell his headphones to @apple ?
1879,623497403,False,finalized,6,12/11/14 9:49,1,1.0,Fri Dec 05 06:07:32 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['hate', 'macbook', 'fuck', 'updat', 'fuck']",I hate my MacBook now. Fuck this update and fuck you @apple
1880,623497404,False,finalized,3,12/11/14 14:50,3,0.6894,Fri Dec 05 06:14:44 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['back', 'anoth', 'tutori', 'check']",@YeagerBeats is back with another #HowTo @apple #LogicProX Tutorial #StepInputKeyboard Check it out! -
1881,623497405,False,finalized,3,12/12/14 14:49,3,1.0,Fri Dec 05 06:16:36 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['silicon', 'valley', 'whole', 'need', 'step']",@cynthialanel @twitter silicon valley as a whole needs to step up the same 2% @google @yahoo @facebook @apple http://t.co/e2yGDaL3ge
1882,623497406,False,finalized,3,12/12/14 1:40,1,1.0,Fri Dec 05 06:16:58 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['yall', 'charger', 'weak', 'yall', 'needa', 'make', 'iphon', 'charger', 'otterbox', 'cord']",yall chargers weak yall needa make iPhone charger otterboxes for the cord @apple
1883,623497407,False,finalized,3,12/12/14 3:13,3,0.6777,Fri Dec 05 06:19:57 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1884,623497408,False,finalized,3,12/12/14 6:47,3,1.0,Fri Dec 05 06:21:21 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['maxim', 'concentr', 'brent']",@OneRepublic @Apple Maximally concentrated Brent ^_^
1885,623497409,False,finalized,3,12/12/14 10:31,3,0.6586,Fri Dec 05 06:22:59 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['ask', 'use', 'voic', 'attribut', 'dude', 'ace', 'vocal', 'clone']",Again I ask why @apple uses @jimmyfallon's voice not attributed to him. That or dude's an ace @jimmyfallon vocal clone.
1886,623497410,False,finalized,3,12/12/14 21:47,1,1.0,Fri Dec 05 06:23:18 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['charg', 'two', 'rington', 'let', 'use']",s/o to @apple for charging me for two ringtones and then not letting me use them. #ThanksObama
1887,623497411,False,finalized,3,12/12/14 0:43,3,0.6737,Fri Dec 05 06:24:34 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1888,623497412,False,finalized,3,12/12/14 12:15,3,0.6739,Fri Dec 05 06:30:05 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['appl', 'antitrust', 'case', 'hang', 'balanc']",#AAPL:Apple antitrust case hangs in the balance...http://t.co/BvWhMJBTK4
1889,623497413,False,finalized,4,12/12/14 3:47,3,0.7263,Fri Dec 05 06:38:04 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1890,623497414,False,finalized,3,12/12/14 3:32,3,0.6839,Fri Dec 05 06:40:22 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['get', 'new', 'soni']",@Kate3015 @Apple get the new sony
1891,623497415,False,finalized,6,12/12/14 0:47,3,0.6621,Fri Dec 05 06:41:40 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['torn', 'next', 'phone', 'secretli', 'lean', 'toward', 'note']",Torn between @SamsungMobileUS and @apple for my next phone! Secretly leaning towards the note 4 #ChangeIn2015
1892,623497416,False,finalized,6,12/12/14 14:28,1,0.3339,Fri Dec 05 06:42:42 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['top', 'place', 'work', 'reflect', 'societi', 'makeup']",@cooolestnerd and these are the top places to work: @twitter @google @yahoo @facebook @apple doesn't reflect society's makeup.
1893,623497417,False,finalized,3,12/12/14 21:54,3,0.6884,Fri Dec 05 06:44:14 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1894,623497418,False,finalized,4,12/12/14 2:21,3,0.7341,Fri Dec 05 06:44:33 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['concern', 'co', 'posit', 'much', 'good', 'poc']",@cooolestnerd what concerns me: These Co's are in a position to do so much good for POCs. @twitter @google @yahoo @facebook @apple
1895,623497419,False,finalized,3,12/11/14 22:25,1,1.0,Fri Dec 05 06:45:38 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['take', 'look', 'fed', 'ipad', 'well', 'amp', 'truli']",@ch0ng_li @Apple I'll take a look at that. I'm fed up with iPad well &amp; truly..
1896,623497420,False,finalized,3,12/12/14 21:38,3,1.0,Fri Dec 05 06:52:37 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['appl', 'import', 'stock', 'earth']",RT @MissionIR: Is Apple The Most Important Stock On Earth?  http://t.co/s5ple0Orww #aapl http://t.co/ZvW4vwZzww
1897,623497421,False,finalized,3,12/12/14 21:32,3,0.6538,Fri Dec 05 06:54:03 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['power', 'co', 'world', 'could', 'care']",@cynthialanel these are the most power co's in the world and they could care no more than 2% @apple @twitter @google @Yahoo @facebook
1898,623497422,False,finalized,3,12/11/14 18:38,3,0.6543,Fri Dec 05 07:09:05 +0000 2014,5.41e+17,#AAPL OR @Apple,,['anoth'],Another @nike #mustbuy #outfit with an @apple #ipodnano in there too http://t.co/y7ogeSUoH3 http://t.co/6KPmdnneiD
1899,623497423,False,finalized,3,12/12/14 9:30,3,0.6581,Fri Dec 05 07:24:35 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['abl', 'learn', 'code', 'free', 'next', 'week', 'nearest', 'appl', 'store']",You'll Be Able To Learn How To Code For Free Next Week At Your Nearest Apple Store http://t.co/F4x7BjjuUk #coders #technology @apple
1900,623497425,False,finalized,3,12/12/14 9:31,3,1.0,Fri Dec 05 07:30:16 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['think', 'access', 'franc']",@Nale When do you think #parable will be accessible in France @Apple #AppStore
1901,623497426,False,finalized,3,12/12/14 12:17,1,1.0,Fri Dec 05 07:30:57 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['swear', 'fuck', 'would', 'rather', 'cut', 'splice', 'physic', 'fuck', 'tape', 'dick', 'around', 'one', 'product', 'shit', 'design']",I swear to fuck I would rather cut and splice physical fucking tape than dick around with one more @Apple product with shit design.
1902,623497427,False,finalized,3,12/12/14 21:38,5,0.6884,Fri Dec 05 07:31:58 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['love', 'bc', 'record', 'home', 'pull', 'seriou', 'fuckshit', 'thing', 'design', 'get', 'lost']",I love @apple bc I can record in my home. But can they pull some serious fuckshit. This thing is designed to get lost http://t.co/ULeXs7PVCv
1903,623497428,False,finalized,3,12/12/14 2:45,3,1.0,Fri Dec 05 07:44:46 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1904,623497429,False,finalized,3,12/12/14 1:31,3,0.68,Fri Dec 05 07:46:11 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1905,623497430,False,finalized,3,12/12/14 22:06,3,0.6825,Fri Dec 05 07:48:18 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1906,623497431,False,finalized,3,12/12/14 0:00,1,0.6646,Fri Dec 05 07:54:53 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['appl', 'may', 'work', 'virtual', 'realiti', 'destroy', 'evid', 'talk']","Apple may be working on virtual reality, but it's destroyed the evidence
http://t.co/teM7uDz5if @Apple @ceva @HTC @Google Talk to me! #scuba"
1907,623497432,False,finalized,4,12/12/14 13:42,1,0.738,Fri Dec 05 08:05:27 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['tell', 'santa', 'clau', 'emoji']",Your telling me there's no Santa Claus emoji? @Apple
1908,623497433,False,finalized,3,12/12/14 9:08,1,0.6971,Fri Dec 05 08:15:21 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['play', 'somebodi', 'need', 'show', 'make', 'proper', 'axi', 'label']",Playing with @apple #healthkit. Somebody needs to show them how to make proper axis labels. #infographic #design http://t.co/HjWIYe6MZB
1909,623497434,False,finalized,3,12/12/14 21:52,1,1.0,Fri Dec 05 08:16:15 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['amp', 'delet', 'custom', 'ipod', 'without', 'tell']","Between 07 &amp; 09, @Apple deleted #music off of some customers' iPods without telling them http://t.co/PgXi2dr4Wg http://t.co/yBK9Ix23qb"
1910,623497435,False,finalized,3,12/12/14 17:48,3,0.7177,Fri Dec 05 08:20:33 +0000 2014,5.41e+17,#AAPL OR @Apple,,['appl'],Apple @apple #thinkdifferent http://t.co/4jk0YetUaR
1911,623497436,False,finalized,3,12/12/14 13:41,1,0.6624,Fri Dec 05 08:58:33 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1912,623497437,False,finalized,3,12/12/14 21:57,1,0.6884,Fri Dec 05 09:01:14 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['appl', 'inc', 'anti', 'trust', 'law', 'class', 'action', 'lawsuit', 'viabl']","Apple Inc. (#AAPL), Anti-Trust Laws, Class-Action Lawsuit And Viable #Plaintiffs http://t.co/ipjzO3wy0A #technology"
1913,623497438,False,finalized,6,12/12/14 21:10,5,0.6892,Fri Dec 05 09:07:45 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['wow', 'sunris', 'morn']",#sunrise #northamptonshire #northampton wow what a sunrise this morning #iPhone6 #apple @apple #sun http://t.co/9NiAoTLAVy
1914,623497439,False,finalized,6,12/12/14 21:03,5,0.6913,Fri Dec 05 09:08:13 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['wow', 'sunris', 'morn']",RT @marksutton65: #sunrise #northamptonshire #northampton wow what a sunrise this morning #iPhone6 #apple @apple #sun http://t.co/9NiAoTLAVy
1915,623497440,False,finalized,6,12/12/14 1:46,3,0.5147,Fri Dec 05 09:09:12 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['wow', 'sunris', 'morn']",RT @marksutton65: #sunrise #northamptonshire #northampton wow what a sunrise this morning #iPhone6 #apple @apple #sun http://t.co/9NiAoTLAVy
1916,623497441,False,finalized,3,12/12/14 9:08,3,0.6515,Fri Dec 05 09:16:41 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['end', 'laugh', 'way', 'bank']",@tech_faq @peterjmsimons in the end it is  @Apple laughing all the way to the bank.
1917,623497442,False,finalized,3,12/11/14 19:56,3,1.0,Fri Dec 05 09:29:25 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['watch', 'sdk', 'download', 'soon', 'possibl']",@Apple Watch SDK and #Monetizaton: Why You Should Download #WatchKit As Soon As Possible http://t.co/5MBQvLU5Ba
1918,623497443,False,finalized,3,12/12/14 1:34,1,1.0,Fri Dec 05 09:34:32 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['would', 'never', 'want', 'devic', 'sadli', 'peopl', 'seem', 'okay']",This is why I would never want to own an @apple device. But sadly people seem to be okay with that. http://t.co/EK4vESbigs
1919,623497444,False,finalized,3,12/12/14 8:54,3,1.0,Fri Dec 05 09:36:28 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['collect', 'dream', 'thought', 'discuss', 'share']","#realworld #etnui #magicleap #spin @Google @HTC @Apple @Samsung @magicleap this is a collection of dreams, thoughts, and discussions I share"
1920,623497445,False,finalized,3,12/12/14 16:21,1,0.7039,Fri Dec 05 09:38:17 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['gotta', 'love', 'autocorrect', 'iphon', 'noth', 'make', 'person', 'illiter', 'fuck', 'quit', 'guess', 'let', 'us', 'correct']","Gotta love the autocorrect in IPhone. Nothing makes a person more illiterate than that. Fuck me,quit guessing and not let us correct. @Apple"
1921,623497446,False,finalized,3,12/12/14 0:39,3,1.0,Fri Dec 05 09:46:43 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['appl', 'quarter', 'ep', 'use', 'app', 'donkey', 'stock']","Apple: quarter 2014Q3 EPS is $1.42. Use it at #free App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS"
1922,623497447,False,finalized,3,12/12/14 11:14,3,1.0,Fri Dec 05 09:54:45 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['degre', 'camera', 'rig', 'cloud', 'mobil', 'game', 'surfac']",#iscuba 360 degree camera rig cloud mobile gamed to surface #imask @Google @padi @Apple @Samsung @HTC #underwaterwearables #cardboard #pivot
1923,623497448,False,finalized,3,12/12/14 2:36,3,1.0,Fri Dec 05 09:58:55 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['us', 'iphon', 'owner', 'use', 'pay', 'report']",1 in 10 US iPhone 6 owners have now used @Apple Pay - report  http://t.co/JkiQUH9i86
1924,623497449,False,finalized,3,12/12/14 1:46,3,1.0,Fri Dec 05 10:00:13 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['use', 'know', 'feel', 'well', 'wait', 'app', 'approv']",@THE_HIIT_COACH We'll use it. But we know that feeling only too well of waiting for your app to be approved by @Apple #LikeWatchingPaintDry
1925,623497450,False,finalized,3,12/11/14 21:16,1,0.6843,Fri Dec 05 10:16:55 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['studio', 'ft', 'one', 'outlet', 'comput', 'need', 'batteri', 'futur']","RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1926,623497451,False,finalized,4,12/12/14 2:53,3,0.7311,Fri Dec 05 10:19:59 +0000 2014,5.41e+17,#AAPL OR @Apple,,"['appl', 'legendarisch', 'garag', 'een', 'myth', 'via']",'Apples legendarische garage is een mythe' http://t.co/anla8ctpG3 via @apple @marketing
